time,value
0,248328595.6
3600,241610034.5
7200,222265453.0
10800,249524773.3
14400,239714219.2
18000,224430558.4
21600,206529462.7
25200,210612126.0
28800,241555507.7
32400,216189368.5
36000,236938385.7
39600,207993637.9
43200,236573535.8
46800,202684705.9
50400,235719476.4
54000,206086782.1
57600,249202236.9
61200,229654909.8
64800,213477160.3
68400,221600179.5
72000,246525617.1
75600,225394265.4
79200,203204900.3
82800,232955565.6
86400,222458600.9
90000,207358424.9
93600,238761404.5
97200,226563087.8
100800,204394709.8
104400,245023034.8
108000,243407559.2
111600,202814993.1
115200,232002812.7
118800,244463231.5
122400,217386159.6
126000,233335975.3
129600,222723037.1
133200,222343946.9
136800,200851551.2
140400,243070882.8
144000,246891105.9
147600,223938704.3
151200,228491574.7
154800,249639779.1
158400,220206731.3
162000,210992065.9
165600,243324829.3
169200,234451153.5
172800,208573469.2
176400,200451186.4
180000,208453856.4
183600,210319388.5
187200,245081109.4
190800,235456994.9
194400,206596502.5
198000,221260234.5
201600,233072335.7
205200,216119154.0
208800,229871839.5
212400,210532357.7
216000,209480911.4
219600,210415777.8
223200,235667269.1
226800,212634820.5
230400,213500750.5
234000,224087868.0
237600,211033686.5
241200,217733209.5
244800,231886700.9
248400,237487715.4
252000,224621070.1
255600,230869438.2
259200,215972655.6
262800,215124954.4
266400,207089474.8
270000,242217119.1
273600,214407716.0
277200,245441616.5
280800,205660458.8
284400,230693029.8
288000,214195205.4
291600,225406600.4
295200,226943755.7
298800,202607525.5
302400,221854124.1
306000,210936482.0
309600,245916949.5
313200,234572654.9
316800,205796263.0
320400,217981139.6
324000,215302786.0
327600,215112403.8
331200,228072274.4
334800,239804948.7
338400,223497435.3
342000,239558526.3
345600,220938447.7
349200,236976487.5
352800,217876157.7
356400,247491104.2
360000,237507328.6
363600,200978874.9
367200,237758357.0
370800,245590056.6
374400,217387693.6
378000,203564260.6
381600,242754431.0
385200,204717667.4
388800,227478393.8
392400,245776256.3
396000,226100578.9
399600,202598274.2
403200,222045448.0
406800,234559461.5
410400,213068877.0
414000,244795377.0
417600,222985621.4
421200,211600952.1
424800,209797144.5
428400,242484692.2
432000,237080428.0
435600,233110768.0
439200,205354420.0
442800,241808646.0
446400,222745769.3
450000,232531497.4
453600,245221129.3
457200,205535281.3
460800,230191475.4
464400,200819123.3
468000,204560520.1
471600,245283582.6
475200,227380948.9
478800,232210315.6
482400,211793845.0
486000,231028681.8
489600,203949113.6
493200,232287555.0
496800,208814990.3
500400,230946238.9
504000,248516207.9
507600,233459673.4
511200,216590566.3
514800,222894350.8
518400,201247467.3
522000,226155231.8
525600,249459597.9
529200,236168184.8
532800,219847236.6
536400,229536490.8
540000,228658994.6
543600,225383714.6
547200,207277319.3
550800,214547436.5
554400,225057203.6
558000,207093492.5
561600,220319170.1
565200,229655159.2
568800,240468997.2
572400,223529948.0
576000,233706084.0
579600,237858977.9
583200,209104989.5
586800,230981958.8
590400,238496353.9
594000,221054313.1
597600,221949438.3
601200,224439010.1
604800,218430975.0
608400,226877111.2
612000,246320357.9
615600,237456036.5
619200,207386774.3
622800,200144387.3
626400,206350694.7
630000,245846067.6
633600,233606085.4
637200,205689490.4
640800,248011374.6
644400,205969156.0
648000,224620784.8
651600,218065670.1
655200,223500024.5
658800,202938988.4
662400,216500585.1
666000,213226023.9
669600,212295883.3
673200,247383818.0
676800,201622099.7
680400,245307531.7
684000,218424885.2
687600,233127018.7
691200,247681231.5
694800,204706422.9
698400,234265781.1
702000,220622024.1
705600,205589436.1
709200,224591753.2
712800,223077619.2
716400,243852907.1
720000,233011958.9
723600,213898241.9
727200,232858410.8
730800,232270747.5
734400,244861187.2
738000,244116828.1
741600,216758621.3
745200,221350096.4
748800,240188249.4
752400,246154710.2
756000,243336192.0
759600,224982513.6
763200,229224152.2
766800,246237850.1
770400,208305844.9
774000,218718006.9
777600,212970401.6
781200,241524045.8
784800,203508834.3
788400,214051513.9
792000,227752241.9
795600,230948344.0
799200,220489354.4
802800,212921422.3
806400,220837308.0
810000,219102776.9
813600,204816706.6
817200,206564211.0
820800,230494913.5
824400,232809686.6
828000,242049765.6
831600,224990893.9
835200,215359904.1
838800,208488196.1
842400,202438269.7
846000,211290856.6
849600,218348554.2
853200,228392319.2
856800,228485770.3
860400,238938823.9
864000,229512077.5
867600,205533173.2
871200,232033897.2
874800,203600966.3
878400,218292289.8
882000,214365153.2
885600,237071905.0
889200,203349371.5
892800,237858297.8
896400,212035651.7
900000,211545491.8
903600,200599419.1
907200,206623731.3
910800,210469327.4
914400,210709135.8
918000,245289718.5
921600,213888625.1
925200,204855099.5
928800,239141076.3
932400,233376047.2
936000,230633627.4
939600,217189621.1
943200,234516944.6
946800,211677948.5
950400,215401471.3
954000,217865035.3
957600,210834896.6
961200,233864000.2
964800,236800735.7
968400,200500928.5
972000,217795715.7
975600,211997729.2
979200,246380436.6
982800,238149340.8
986400,218969355.1
990000,234297813.8
993600,234943633.7
997200,229519911.8
1000800,248102776.8
1004400,239067282.7
1008000,226921374.0
1011600,204706912.6
1015200,244300434.3
1018800,212874756.7
1022400,223175343.3
1026000,216539913.5
1029600,237838669.4
1033200,240142466.8
1036800,240155884.5
1040400,243831843.0
1044000,204373703.4
1047600,233395681.2
1051200,225121098.6
1054800,216778102.0
1058400,229428073.5
1062000,217596629.3
1065600,210335882.7
1069200,213107727.3
1072800,204932465.1
1076400,207503159.5
1080000,216050967.2
1083600,229719472.8
1087200,207686903.1
1090800,203131280.0
1094400,200389111.5
1098000,238713006.4
1101600,234102251.0
1105200,206025157.7
1108800,235962670.0
1112400,208092705.2
1116000,206008007.5
1119600,234057605.3
1123200,207241332.8
1126800,202891387.6
1130400,206747100.1
1134000,200739021.9
1137600,209455857.6
1141200,203543105.9
1144800,201892987.5
1148400,215393510.4
1152000,225786777.3
1155600,219675537.0
1159200,249759775.7
1162800,221979999.0
1166400,207571982.4
1170000,238902526.5
1173600,237058673.2
1177200,204382186.1
1180800,223521285.4
1184400,214641480.5
1188000,220342529.1
1191600,221511862.4
1195200,243563107.0
1198800,235362506.9
1202400,200714866.6
1206000,201229185.4
1209600,235969257.1
1213200,257607234.7
1216800,238252943.0
1220400,236868809.7
1224000,245544490.2
1227600,237681802.4
1231200,230484458.2
1234800,259294572.6
1238400,256963397.0
1242000,258776305.1
1245600,255335776.9
1249200,241428958.1
1252800,232688055.6
1256400,251982122.2
1260000,250477207.8
1263600,243055064.9
1267200,234296113.1
1270800,239213160.0
1274400,250409497.8
1278000,245118351.4
1281600,252039714.3
1285200,249440607.0
1288800,232034929.7
1292400,259840923.2
1296000,235434579.9
1299600,243813684.0
1303200,246822243.5
1306800,249685784.8
1310400,254366591.5
1314000,253290910.1
1317600,238897169.6
1321200,235407114.0
1324800,255257435.0
1328400,249633682.3
1332000,248238136.4
1335600,244323675.2
1339200,248347367.1
1342800,241348442.1
1346400,255990326.2
1350000,244407912.7
1353600,243830529.6
1357200,239048813.5
1360800,246640878.4
1364400,247278808.2
1368000,234325833.9
1371600,251636737.9
1375200,236002606.4
1378800,238386033.0
1382400,250959309.9
1386000,235718127.4
1389600,242657890.8
1393200,236230659.1
1396800,234160598.8
1400400,254412823.4
1404000,239853714.4
1407600,244417560.0
1411200,232009753.1
1414800,232461382.2
1418400,239523776.7
1422000,239437347.2
