time,value
0,256.48
3600,256.05
7200,255.76
10800,255.4
14400,255.16
18000,255.06
21600,254.97
25200,255.16
28800,257.06
32400,259.99
36000,263.41
39600,266.22
43200,268.73
46800,270.16
50400,270.66
54000,269.88
57600,266.66
61200,265.21
64800,264.47
68400,262.97
72000,261.77
75600,260.91
79200,260.11
82800,259.32
86400,258.64
90000,258.05
93600,257.51
97200,256.98
100800,256.64
104400,256.47
108000,256.4
111600,257.28
115200,260.89
118800,264.52
122400,267.98
126000,269.61
129600,270.35
133200,270.06
136800,269.07
140400,267.72
144000,265.2
147600,263.01
151200,261.85
154800,261.03
158400,260.44
162000,260.01
165600,259.54
169200,258.85
172800,258.14
176400,257.61
180000,257.24
183600,257.71
187200,258.05
190800,258.2
194400,257.57
198000,258.14
201600,261.59
205200,264.73
208800,267.08
212400,267.77
216000,267.66
219600,267.14
223200,266.45
226800,265.41
230400,263.7
234000,262.13
237600,261.04
241200,260.08
244800,259.4
248400,258.9
252000,259.34
255600,257.86
259200,256.68
262800,255.72
266400,254.88
270000,254.15
273600,253.54
277200,253.01
280800,252.55
284400,253.0
288000,254.61
291600,256.02
295200,257.23
298800,258.05
302400,258.45
306000,258.43
309600,257.77
313200,256.48
316800,254.85
320400,254.0
324000,253.63
327600,252.8
331200,251.99
334800,251.42
338400,250.94
342000,250.63
345600,250.59
349200,250.48
352800,250.28
356400,249.73
360000,249.09
363600,248.6
367200,248.36
370800,249.37
374400,252.39
378000,255.33
381600,257.66
385200,259.55
388800,261.15
392400,262.19
396000,262.6
399600,262.19
403200,259.31
406800,257.34
410400,256.38
414000,255.59
417600,255.05
421200,254.77
424800,254.57
428400,254.48
432000,254.13
435600,254.14
439200,254.06
442800,253.76
446400,253.24
450000,252.69
453600,252.92
457200,253.58
460800,255.8
464400,258.64
468000,263.27
471600,266.05
475200,267.56
478800,268.0
482400,267.2
486000,265.32
489600,262.66
493200,260.48
496800,259.47
500400,258.74
504000,258.23
507600,257.68
511200,256.99
514800,256.35
518400,256.12
522000,256.41
525600,256.28
529200,256.27
532800,255.8
536400,255.05
540000,254.79
543600,255.72
547200,259.59
550800,262.99
554400,266.03
558000,267.59
561600,268.4
565200,268.52
568800,267.74
572400,266.12
576000,263.59
579600,261.27
583200,260.15
586800,259.28
590400,258.53
594000,257.91
597600,257.34
601200,256.73
604800,260.63
608400,260.42
612000,259.98
615600,259.51
619200,259.22
622800,258.98
626400,258.7
630000,258.5
633600,259.77
637200,262.2
640800,265.39
644400,267.77
648000,269.5
651600,270.63
655200,271.03
658800,269.24
662400,265.61
666000,264.09
669600,262.99
673200,261.99
676800,261.17
680400,260.57
684000,260.13
687600,259.75
691200,259.35
694800,258.95
698400,258.6
702000,258.3
705600,258.07
709200,257.95
712800,257.89
716400,258.04
720000,260.84
723600,263.35
727200,266.55
730800,269.59
734400,271.78
738000,272.97
741600,273.26
745200,270.98
748800,267.63
752400,266.08
756000,264.69
759600,263.45
763200,262.52
766800,261.79
770400,261.23
774000,260.76
777600,260.31
781200,259.89
784800,259.52
788400,259.39
792000,259.49
795600,259.55
799200,259.34
802800,259.4
806400,262.02
810000,264.26
813600,266.6
817200,268.53
820800,269.88
824400,270.61
828000,270.73
831600,269.51
835200,266.96
838800,265.09
842400,263.91
846000,262.83
849600,261.97
853200,261.16
856800,260.45
860400,259.89
864000,259.5
867600,259.27
871200,259.09
874800,258.81
878400,258.69
882000,258.8
885600,259.02
889200,259.41
892800,261.35
896400,263.74
900000,265.69
903600,268.64
907200,270.59
910800,271.41
914400,271.6
918000,270.33
921600,267.3
925200,265.86
928800,264.84
932400,264.07
936000,263.54
939600,263.1
943200,262.52
946800,261.93
950400,261.45
954000,261.16
957600,260.75
961200,260.21
964800,259.87
968400,260.02
972000,260.4
975600,261.08
979200,262.95
982800,265.44
986400,268.23
990000,270.42
993600,272.27
997200,273.41
1000800,273.45
1004400,271.45
1008000,267.56
1011600,265.58
1015200,264.2
1018800,263.28
1022400,262.62
1026000,262.09
1029600,261.61
1033200,261.21
1036800,260.99
1040400,261.1
1044000,261.55
1047600,262.0
1051200,262.28
1054800,262.39
1058400,262.13
1062000,261.69
1065600,262.78
1069200,265.7
1072800,268.67
1076400,271.14
1080000,272.91
1083600,273.94
1087200,274.07
1090800,272.13
1094400,268.37
1098000,266.79
1101600,265.73
1105200,264.8
1108800,264.01
1112400,263.45
1116000,262.94
1119600,262.52
1123200,262.33
1126800,262.44
1130400,262.7
1134000,263.05
1137600,263.46
1141200,263.5
1144800,263.2
1148400,262.43
1152000,263.37
1155600,265.71
1159200,268.94
1162800,271.88
1166400,272.7
1170000,271.34
1173600,269.54
1177200,268.66
1180800,267.27
1184400,266.59
1188000,266.31
1191600,266.14
1195200,265.66
1198800,265.26
1202400,264.67
1206000,263.88
1209600,261.28
1213200,261.08
1216800,260.99
1220400,260.87
1224000,260.56
1227600,260.27
1231200,260.14
1234800,260.95
1238400,263.24
1242000,265.92
1245600,268.37
1249200,270.13
1252800,271.53
1256400,272.34
1260000,272.67
1263600,272.22
1267200,269.88
1270800,269.05
1274400,268.69
1278000,267.74
1281600,266.98
1285200,266.55
1288800,266.2
1292400,265.83
1296000,265.51
1299600,265.16
1303200,264.9
1306800,264.88
1310400,264.86
1314000,264.52
1317600,264.38
1321200,265.48
1324800,268.12
1328400,271.01
1332000,273.63
1335600,275.88
1339200,277.15
1342800,277.53
1346400,277.1
1350000,274.95
1353600,271.37
1357200,270.53
1360800,270.38
1364400,270.11
1368000,269.83
1371600,269.68
1375200,269.04
1378800,268.23
1382400,267.75
1386000,267.59
1389600,267.46
1393200,267.74
1396800,268.28
1400400,268.72
1404000,269.14
1407600,269.85
1411200,271.84
1414800,275.51
1418400,278.66
1422000,279.75
1425600,279.55
1429200,279.22
1432800,278.53
1436400,276.81
1440000,273.55
1443600,272.14
1447200,271.8
1450800,271.54
1454400,271.39
1458000,271.67
1461600,271.53
1465200,271.05
1468800,270.66
1472400,270.37
1476000,270.22
1479600,270.08
1483200,269.72
1486800,268.85
1490400,267.77
1494000,267.48
1497600,268.84
1501200,270.36
1504800,271.67
1508400,272.3
1512000,272.51
1515600,272.39
1519200,271.91
1522800,271.0
1526400,269.09
1530000,268.37
1533600,268.91
1537200,267.95
1540800,266.49
1544400,265.87
1548000,265.53
1551600,265.13
1555200,264.76
1558800,264.39
1562400,264.12
1566000,263.92
1569600,263.78
1573200,263.67
1576800,263.58
1580400,264.44
1584000,267.9
1587600,270.65
1591200,271.3
1594800,271.05
1598400,270.59
1602000,269.97
1605600,269.45
1609200,268.65
1612800,267.09
1616400,265.58
1620000,264.27
1623600,263.14
1627200,262.38
1630800,261.8
1634400,261.38
1638000,260.97
1641600,260.57
1645200,260.21
1648800,259.89
1652400,259.63
1656000,259.43
1659600,259.32
1663200,259.27
1666800,260.06
1670400,262.73
1674000,265.89
1677600,268.3
1681200,269.88
1684800,270.96
1688400,271.35
1692000,271.03
1695600,270.08
1699200,268.25
1702800,266.59
1706400,265.49
1710000,264.66
1713600,264.02
1717200,263.49
1720800,263.06
1724400,262.72
1728000,262.42
1731600,262.14
1735200,261.87
