time,value
0,214197861.9
3600,203661340.2
7200,236498877.6
10800,217318755.1
14400,232610263.5
18000,224087872.6
21600,219129681.9
25200,216344292.0
28800,205151995.9
32400,218520619.0
36000,218872077.0
39600,224089916.0
43200,239780978.1
46800,234569684.8
50400,242489504.9
54000,225614126.3
57600,242751670.4
61200,223272077.3
64800,213242429.9
68400,231474210.7
72000,228136705.9
75600,227057823.4
79200,219665572.0
82800,221023118.6
86400,206856098.9
90000,214608893.9
93600,200366160.7
97200,246635061.2
100800,230462927.1
104400,244592284.7
108000,221041242.0
111600,220009067.2
115200,227696705.9
118800,229812971.9
122400,225313941.1
126000,229360481.4
129600,206641084.3
133200,238079899.1
136800,232557174.8
140400,217554493.4
144000,215629818.9
147600,213712526.3
151200,207476536.9
154800,216717283.8
158400,241651702.5
162000,211678788.1
165600,203462048.2
169200,224736358.5
172800,206107567.1
176400,220131063.3
180000,204560710.6
183600,236027404.0
187200,217117145.4
190800,228315244.3
194400,232725618.6
198000,232625057.7
201600,235042835.5
205200,215055224.3
208800,204273190.7
212400,231671785.3
216000,213321730.8
219600,244712589.0
223200,215013448.5
226800,235752846.3
230400,216517615.7
234000,218243663.0
237600,229617405.6
241200,245259273.4
244800,213226441.9
248400,247491294.0
252000,236936449.0
255600,200223057.4
259200,242536838.0
262800,234778609.4
266400,228121606.1
270000,216885805.7
273600,216639967.4
277200,203866139.4
280800,222915046.6
284400,232859503.3
288000,228597692.3
291600,220105432.2
295200,246735058.5
298800,218026711.6
302400,247385700.4
306000,201506178.9
309600,222054833.4
313200,235035457.5
316800,235149640.8
320400,225508327.7
324000,230612194.3
327600,237318447.2
331200,240071780.5
334800,216836248.9
338400,228204650.3
342000,242763303.5
345600,229457930.2
349200,225412059.8
352800,242671525.0
356400,234189917.1
360000,205316912.8
363600,225097841.5
367200,200958333.3
370800,222130469.2
374400,245358771.6
378000,202233481.2
381600,247259540.2
385200,209019018.0
388800,218495407.3
392400,210261954.1
396000,204779292.2
399600,221637046.7
403200,213878047.1
406800,205042910.5
410400,224946022.7
414000,211951703.7
417600,217480066.6
421200,227913114.5
424800,227403345.6
428400,221063696.5
432000,219274983.3
435600,219033189.0
439200,214036418.1
442800,208995619.2
446400,206364201.2
450000,200784511.2
453600,237654398.5
457200,225247759.4
460800,236105512.0
464400,238055040.3
468000,213447444.0
471600,209681099.1
475200,203207439.5
478800,221268715.9
482400,235107349.5
486000,248866032.3
489600,227579136.6
493200,202190338.8
496800,229107438.5
500400,213918786.7
504000,227109712.5
507600,222166044.7
511200,205860271.5
514800,218997061.0
518400,238241644.3
522000,245918414.6
525600,234634952.8
529200,248531212.2
532800,206308248.3
536400,232320694.3
540000,219342497.8
543600,228117229.5
547200,209917529.2
550800,219696315.8
554400,217012113.0
558000,217823888.5
561600,218651994.5
565200,205768211.6
568800,225060487.9
572400,240845641.0
576000,217175349.7
579600,224926809.8
583200,205901199.1
586800,228775833.7
590400,225773212.3
594000,217763834.0
597600,243167446.6
601200,217200749.1
604800,235969257.1
608400,257607234.7
612000,238252943.0
615600,236868809.7
619200,245544490.2
622800,237681802.4
626400,230484458.2
630000,259294572.6
633600,256963397.0
637200,258776305.1
640800,255335776.9
644400,241428958.1
648000,232688055.6
651600,251982122.2
655200,250477207.8
658800,243055064.9
662400,234296113.1
666000,239213160.0
669600,250409497.8
673200,245118351.4
676800,252039714.3
680400,249440607.0
684000,232034929.7
687600,259840923.2
691200,235434579.9
694800,243813684.0
698400,246822243.5
702000,249685784.8
705600,254366591.5
709200,253290910.1
712800,238897169.6
716400,235407114.0
720000,255257435.0
723600,249633682.3
727200,248238136.4
730800,244323675.2
734400,248347367.1
738000,241348442.1
741600,255990326.2
745200,244407912.7
748800,243830529.6
752400,239048813.5
756000,246640878.4
759600,247278808.2
763200,234325833.9
766800,251636737.9
770400,236002606.4
774000,238386033.0
777600,250959309.9
781200,235718127.4
784800,242657890.8
788400,236230659.1
792000,234160598.8
795600,254412823.4
799200,239853714.4
802800,244417560.0
806400,232009753.1
810000,232461382.2
813600,239523776.7
817200,239437347.2
820800,240142837.6
824400,249620904.1
828000,242606613.0
831600,254962524.4
835200,256226434.5
838800,246490785.7
842400,240140428.4
846000,246259484.3
849600,237521708.7
853200,241045170.0
856800,255491503.3
860400,255957890.1
864000,222046466.2
867600,225171145.6
871200,250170327.9
874800,222309514.3
878400,241093597.2
882000,237793155.2
885600,254883522.9
889200,238148886.3
892800,236227752.4
896400,253873787.2
900000,249162618.5
903600,232022739.9
907200,238743328.3
910800,230236730.6
914400,232932104.2
918000,262365724.6
921600,241352047.1
925200,252849148.2
928800,246563587.4
932400,266850952.0
936000,236671121.0
939600,238045591.6
943200,257324677.0
946800,263196473.4
950400,221102688.5
954000,262476196.4
957600,260381271.4
961200,247139147.3
964800,241689153.7
968400,250121846.0
972000,236755260.2
975600,258905360.2
979200,224835987.7
982800,242597748.7
986400,258097453.3
990000,251291661.7
993600,220074576.2
997200,220858620.3
1000800,242842703.6
1004400,231078202.8
1008000,238571034.3
1011600,242061608.2
1015200,223034477.4
1018800,238202118.7
1022400,238843453.7
1026000,235062011.9
1029600,265919459.0
1033200,243867533.8
1036800,229019621.9
1040400,234851882.0
1044000,261464973.7
1047600,250906199.6
1051200,253179977.1
