time,value
0,0.0
3600,0.0
7200,0.0
10800,0.0
14400,0.0
18000,0.0
21600,0.0
25200,87.24
28800,237.46
32400,414.41
36000,506.35
39600,534.12
43200,504.38
46800,417.02
50400,278.35
54000,109.54
57600,8.3
61200,0.0
64800,0.0
68400,0.0
72000,0.0
75600,0.0
79200,0.0
82800,0.0
86400,0.0
90000,0.0
93600,0.0
97200,0.0
100800,0.0
104400,0.0
108000,0.0
111600,47.48
115200,151.61
118800,246.41
122400,318.34
126000,395.17
129600,468.35
133200,406.25
136800,269.97
140400,106.66
144000,8.21
147600,0.0
151200,0.0
154800,0.0
158400,0.0
162000,0.0
165600,0.0
169200,0.0
172800,0.0
176400,0.0
180000,0.0
183600,0.0
187200,0.0
190800,0.0
194400,0.0
198000,53.95
201600,170.38
205200,315.76
208800,418.12
212400,471.49
216000,447.69
219600,384.36
223200,259.02
226800,99.71
230400,7.73
234000,0.0
237600,0.0
241200,0.0
244800,0.0
248400,0.0
252000,0.0
255600,0.0
259200,0.0
262800,0.0
266400,0.0
270000,0.0
273600,0.0
277200,0.0
280800,0.0
284400,69.07
288000,229.57
291600,401.98
295200,496.05
298800,533.7
302400,480.7
306000,432.35
309600,288.65
313200,119.18
316800,9.21
320400,0.0
324000,0.0
327600,0.0
331200,0.0
334800,0.0
338400,0.0
342000,0.0
345600,0.0
349200,0.0
352800,0.0
356400,0.0
360000,0.0
363600,0.0
367200,0.0
370800,61.31
374400,215.8
378000,363.52
381600,480.59
385200,510.41
388800,490.69
392400,413.83
396000,270.28
399600,122.18
403200,0.0
406800,0.0
410400,0.0
414000,0.0
417600,0.0
421200,0.0
424800,0.0
428400,0.0
432000,0.0
435600,0.0
439200,0.0
442800,0.0
446400,0.0
450000,0.0
453600,0.0
457200,69.01
460800,221.88
464400,408.42
468000,505.3
471600,543.39
475200,518.66
478800,437.46
482400,297.01
486000,134.53
489600,0.0
493200,0.0
496800,0.0
500400,0.0
504000,0.0
507600,0.0
511200,0.0
514800,0.0
518400,0.0
522000,0.0
525600,0.0
529200,0.0
532800,0.0
536400,0.0
540000,0.0
543600,63.01
547200,216.37
550800,367.12
554400,486.26
