time,value
0,234018275.7
3600,217771189.6
7200,221918657.3
10800,245438909.0
14400,241679498.0
18000,219569190.8
21600,236698955.0
25200,214533001.8
28800,214606832.2
32400,214839813.9
36000,201242121.1
39600,245892090.7
43200,234301506.1
46800,211713892.8
50400,224867632.0
54000,239529077.5
57600,219011630.9
61200,210929170.6
64800,236133263.9
68400,238641627.9
72000,234664132.8
75600,230983739.7
79200,238115152.0
82800,225574014.8
86400,216470273.3
90000,200067203.1
93600,229032202.5
97200,208591903.4
100800,209745361.0
104400,207516075.4
108000,225270986.3
111600,200869346.2
115200,223560397.6
118800,202303874.7
122400,222113262.4
126000,208177959.7
129600,228604997.8
133200,240916016.1
136800,204267099.0
140400,211641804.7
144000,212302301.6
147600,217596710.7
151200,220454204.5
154800,205712155.7
158400,220360738.6
162000,233796535.4
165600,227151197.0
169200,217856480.8
172800,233079636.5
176400,233935139.5
180000,206578009.2
183600,221980980.6
187200,246859778.8
190800,228511193.0
194400,228881964.6
198000,238230118.5
201600,212347583.4
205200,234692771.3
208800,214743145.6
212400,228535026.5
216000,231740208.3
219600,219944559.9
223200,212444184.5
226800,246766619.0
230400,222445095.1
234000,226589200.9
237600,231741927.5
241200,233406018.1
244800,221950659.4
248400,208649468.2
252000,234719212.1
255600,246246310.5
259200,218530297.2
262800,231939394.3
266400,244483954.3
270000,224147116.7
273600,231490893.4
277200,223250874.7
280800,205458643.0
284400,205655818.9
288000,205394615.4
291600,222286547.9
295200,246942251.8
298800,231690698.9
302400,246483467.4
306000,203143812.8
309600,215346945.6
313200,247488224.8
316800,200518219.0
320400,208391385.4
324000,237763622.4
327600,241691086.6
331200,230293021.8
334800,225895858.4
338400,247142880.2
342000,237060319.8
345600,235053943.4
349200,237235907.5
352800,243691288.7
356400,248206029.8
360000,249095845.4
363600,245931641.4
367200,214174018.3
370800,202931278.8
374400,241049727.3
378000,208976111.8
381600,201746563.6
385200,238566335.7
388800,227026306.0
392400,216576997.8
396000,228910830.3
399600,242725371.1
403200,232118754.2
406800,221005176.6
410400,227295644.3
414000,209114886.4
417600,211813711.4
421200,210270683.3
424800,212984315.6
428400,247131620.3
432000,232078517.9
435600,241453168.3
439200,219438109.7
442800,208420610.9
446400,237005887.0
450000,243639792.5
453600,217776248.8
457200,208941433.6
460800,249821180.4
464400,247956377.9
468000,207799811.9
471600,246446783.3
475200,221228709.3
478800,211154197.3
482400,206819754.6
486000,213008782.7
489600,227223269.1
493200,204110419.6
496800,229906365.7
500400,201459308.9
504000,222745444.9
507600,216624934.2
511200,247183641.6
514800,215155091.0
518400,221411216.8
522000,233051688.0
525600,219054400.6
529200,206808530.6
532800,204831331.2
536400,215258082.1
540000,241194182.5
543600,231362643.3
547200,210296638.2
550800,249009272.9
554400,221888714.0
558000,241759788.7
561600,226959022.4
565200,201256346.7
568800,200341214.0
572400,239304311.9
576000,222369642.8
579600,214436872.5
583200,243159013.2
586800,232811424.8
590400,214234681.6
594000,232228311.2
597600,213179058.9
601200,208738933.2
604800,245994691.5
608400,215951878.4
612000,214216726.8
615600,218188950.4
619200,224965877.2
622800,240676214.0
626400,211740912.4
630000,201113196.8
633600,215056070.7
637200,214903111.8
640800,241296398.8
644400,206819772.0
648000,240729020.3
651600,243054417.7
655200,227647091.3
658800,200926493.4
662400,225391074.0
666000,235682256.7
669600,234887398.7
673200,244672779.8
676800,235059248.5
680400,246864519.0
684000,200544638.7
687600,240987020.2
691200,201713382.7
694800,225808016.0
698400,232666516.0
702000,237706363.1
705600,213999848.7
709200,230152553.0
712800,244439036.6
716400,232161705.3
720000,239303167.7
723600,224557062.1
727200,220173020.3
730800,243872004.9
734400,235409146.3
738000,241324580.3
741600,200533520.8
745200,204777857.1
748800,227164212.6
752400,242810872.4
756000,213217796.7
759600,238777363.0
763200,231896037.5
766800,236252987.8
770400,244732380.6
774000,238399350.2
777600,210342341.9
781200,202165207.9
784800,207678177.8
788400,235915678.2
792000,206432175.3
795600,211039446.2
799200,222677972.1
802800,223263042.6
806400,204489312.9
810000,225336482.3
813600,203825454.9
817200,208326234.8
820800,237385502.0
824400,216728363.0
828000,215252701.1
831600,240943927.6
835200,249102447.3
838800,248448500.4
842400,228831116.8
846000,211674149.6
849600,214604922.6
853200,233688216.6
856800,228686935.1
860400,209985112.5
864000,247909919.9
867600,216807744.5
871200,207483205.3
874800,216419160.9
878400,205654833.8
882000,238595723.8
885600,239628126.0
889200,229353439.1
892800,203959581.0
896400,209645099.5
900000,238770256.8
903600,217669571.9
907200,241947389.2
910800,206694362.9
914400,234907397.0
918000,209517231.4
921600,219840344.8
925200,216947366.2
928800,246134637.8
932400,241920130.4
936000,231476202.6
939600,243274532.5
943200,210814479.6
946800,203244954.2
950400,233900026.7
954000,226756009.5
957600,225867461.7
961200,212785933.4
964800,242641379.4
968400,241160053.1
972000,200828610.5
975600,223735500.2
979200,247205928.5
982800,222931027.1
986400,242498615.0
990000,226777619.6
993600,221705064.1
997200,201221685.3
1000800,225217989.0
1004400,243824197.8
1008000,245412440.9
1011600,214260174.2
1015200,206635183.1
1018800,200006627.2
1022400,215898035.5
1026000,226505400.0
1029600,241458806.0
1033200,233679176.6
1036800,245650724.9
1040400,237807096.3
1044000,208425621.4
1047600,248200796.9
1051200,217413297.5
1054800,229924378.1
1058400,236569585.3
1062000,243540818.2
1065600,216669971.9
1069200,223152135.6
1072800,208344335.6
1076400,223319464.8
1080000,222818522.8
1083600,206391115.0
1087200,231996518.5
1090800,244824411.4
1094400,221371397.9
1098000,208792301.7
1101600,214744917.3
1105200,202936915.6
1108800,203008644.1
1112400,201332994.6
1116000,227523370.3
1119600,228152535.7
1123200,215229780.7
1126800,237725539.2
1130400,233555159.4
1134000,246991912.7
1137600,224257734.6
1141200,225904392.0
1144800,239460160.7
1148400,228558412.2
1152000,238324742.2
1155600,246008305.0
1159200,210515316.7
1162800,230405709.1
1166400,223286260.2
1170000,230834994.7
1173600,210154606.2
1177200,233880026.2
1180800,200865777.9
1184400,211330375.6
1188000,245723301.9
1191600,238421701.6
1195200,226665632.1
1198800,203419010.8
1202400,209979211.6
1206000,200600881.5
1209600,222844069.1
1213200,211904445.6
1216800,238558154.0
1220400,213670226.1
1224000,226250105.6
1227600,226555672.9
1231200,243669209.3
1234800,246880651.7
1238400,202435874.0
1242000,248942245.7
1245600,231616293.2
1249200,203631690.6
1252800,210591200.6
1256400,217994361.2
1260000,221334064.0
1263600,237907268.7
1267200,245787538.3
1270800,231487007.5
1274400,247795455.6
1278000,237755921.9
1281600,226305558.6
1285200,242505549.9
1288800,240801546.2
1292400,206606523.5
1296000,238036208.4
1299600,230861623.4
1303200,219882360.9
1306800,242063599.2
1310400,201915985.4
1314000,204810296.4
1317600,247405111.8
1321200,219800780.7
1324800,226613104.9
1328400,245182123.9
1332000,217001762.1
1335600,233194782.2
1339200,236368053.3
1342800,211150680.0
1346400,227772701.6
1350000,222761633.5
1353600,230513226.9
1357200,227199501.9
1360800,225917816.9
1364400,214302387.3
1368000,243950808.2
1371600,246827151.8
1375200,240310464.1
1378800,248454246.4
1382400,226211746.1
1386000,205643446.8
