time,value
0,214197861.9
3600,203661340.2
7200,236498877.6
10800,217318755.1
14400,232610263.5
18000,224087872.6
21600,219129681.9
25200,216344292.0
28800,205151995.9
32400,218520619.0
36000,218872077.0
39600,224089916.0
43200,239780978.1
46800,234569684.8
50400,242489504.9
54000,225614126.3
57600,242751670.4
61200,223272077.3
64800,213242429.9
68400,231474210.7
72000,228136705.9
75600,227057823.4
79200,219665572.0
82800,221023118.6
86400,206856098.9
90000,214608893.9
93600,200366160.7
97200,246635061.2
100800,230462927.1
104400,244592284.7
108000,221041242.0
111600,220009067.2
115200,227696705.9
118800,229812971.9
122400,225313941.1
126000,229360481.4
129600,206641084.3
133200,238079899.1
136800,232557174.8
140400,217554493.4
144000,215629818.9
147600,213712526.3
151200,207476536.9
154800,216717283.8
158400,241651702.5
162000,211678788.1
165600,203462048.2
169200,224736358.5
172800,206107567.1
176400,220131063.3
180000,204560710.6
183600,236027404.0
187200,217117145.4
190800,228315244.3
194400,232725618.6
198000,232625057.7
201600,235042835.5
205200,215055224.3
208800,204273190.7
212400,231671785.3
216000,213321730.8
219600,244712589.0
223200,215013448.5
226800,235752846.3
230400,216517615.7
234000,218243663.0
237600,229617405.6
241200,245259273.4
244800,213226441.9
248400,247491294.0
252000,236936449.0
255600,200223057.4
259200,242536838.0
262800,234778609.4
266400,228121606.1
270000,216885805.7
273600,216639967.4
277200,203866139.4
280800,222915046.6
284400,232859503.3
288000,228597692.3
291600,220105432.2
295200,246735058.5
298800,218026711.6
302400,247385700.4
306000,201506178.9
309600,222054833.4
313200,235035457.5
316800,235149640.8
320400,225508327.7
324000,230612194.3
327600,237318447.2
331200,240071780.5
334800,216836248.9
338400,228204650.3
342000,242763303.5
345600,229457930.2
349200,225412059.8
352800,242671525.0
356400,234189917.1
360000,205316912.8
363600,225097841.5
367200,200958333.3
370800,222130469.2
374400,245358771.6
378000,202233481.2
381600,247259540.2
385200,209019018.0
388800,218495407.3
392400,210261954.1
396000,204779292.2
399600,221637046.7
403200,213878047.1
406800,205042910.5
410400,224946022.7
414000,211951703.7
417600,217480066.6
421200,227913114.5
424800,227403345.6
428400,221063696.5
432000,219274983.3
435600,219033189.0
439200,214036418.1
442800,208995619.2
446400,206364201.2
450000,200784511.2
453600,237654398.5
457200,225247759.4
460800,236105512.0
464400,238055040.3
468000,213447444.0
471600,209681099.1
475200,203207439.5
478800,221268715.9
482400,235107349.5
486000,248866032.3
489600,227579136.6
493200,202190338.8
496800,229107438.5
500400,213918786.7
504000,227109712.5
507600,222166044.7
511200,205860271.5
514800,218997061.0
518400,238241644.3
522000,245918414.6
525600,234634952.8
529200,248531212.2
532800,206308248.3
536400,232320694.3
540000,219342497.8
543600,228117229.5
547200,209917529.2
550800,219696315.8
554400,217012113.0
558000,217823888.5
561600,218651994.5
565200,205768211.6
568800,225060487.9
572400,240845641.0
576000,217175349.7
579600,224926809.8
583200,205901199.1
586800,228775833.7
590400,225773212.3
594000,217763834.0
597600,243167446.6
601200,217200749.1
604800,234018275.7
608400,217771189.6
612000,221918657.3
615600,245438909.0
619200,241679498.0
622800,219569190.8
626400,236698955.0
630000,214533001.8
633600,214606832.2
637200,214839813.9
640800,201242121.1
644400,245892090.7
648000,234301506.1
651600,211713892.8
655200,224867632.0
658800,239529077.5
662400,219011630.9
666000,210929170.6
669600,236133263.9
673200,238641627.9
676800,234664132.8
680400,230983739.7
684000,238115152.0
687600,225574014.8
691200,216470273.3
694800,200067203.1
698400,229032202.5
702000,208591903.4
705600,209745361.0
709200,207516075.4
712800,225270986.3
716400,200869346.2
720000,223560397.6
723600,202303874.7
727200,222113262.4
730800,208177959.7
734400,228604997.8
738000,240916016.1
741600,204267099.0
745200,211641804.7
748800,212302301.6
752400,217596710.7
756000,220454204.5
759600,205712155.7
763200,220360738.6
766800,233796535.4
770400,227151197.0
774000,217856480.8
777600,233079636.5
781200,233935139.5
784800,206578009.2
788400,221980980.6
792000,246859778.8
795600,228511193.0
799200,228881964.6
802800,238230118.5
806400,212347583.4
810000,234692771.3
813600,214743145.6
817200,228535026.5
820800,231740208.3
824400,219944559.9
828000,212444184.5
831600,246766619.0
835200,222445095.1
838800,226589200.9
842400,231741927.5
846000,233406018.1
849600,221950659.4
853200,208649468.2
856800,234719212.1
860400,246246310.5
864000,218530297.2
867600,231939394.3
871200,244483954.3
874800,224147116.7
878400,231490893.4
882000,223250874.7
885600,205458643.0
889200,205655818.9
892800,205394615.4
896400,222286547.9
900000,246942251.8
903600,231690698.9
907200,246483467.4
910800,203143812.8
914400,215346945.6
918000,247488224.8
921600,200518219.0
925200,208391385.4
928800,237763622.4
932400,241691086.6
936000,230293021.8
939600,225895858.4
943200,247142880.2
946800,237060319.8
950400,235053943.4
954000,237235907.5
957600,243691288.7
961200,248206029.8
964800,249095845.4
968400,245931641.4
972000,214174018.3
975600,202931278.8
979200,241049727.3
982800,208976111.8
986400,201746563.6
990000,238566335.7
993600,227026306.0
997200,216576997.8
1000800,228910830.3
1004400,242725371.1
1008000,232118754.2
1011600,221005176.6
1015200,227295644.3
1018800,209114886.4
1022400,211813711.4
1026000,210270683.3
1029600,212984315.6
1033200,247131620.3
1036800,232078517.9
1040400,241453168.3
1044000,219438109.7
1047600,208420610.9
1051200,237005887.0
