time,value
0,259231502.3
3600,255640391.0
7200,231180453.9
10800,243364273.7
14400,239696473.1
18000,234648790.1
21600,256219796.5
25200,240564072.3
28800,241993958.3
32400,257333762.3
36000,241945343.7
39600,244247993.7
43200,256823628.6
46800,250625314.6
50400,249799778.4
54000,253242286.6
57600,254256492.9
61200,239539058.9
64800,230286366.0
68400,257427301.8
72000,232925779.5
75600,255929537.0
79200,258733920.6
82800,255950421.7
86400,250216922.6
90000,246684919.8
93600,243540631.7
97200,239898283.2
100800,232637935.2
104400,239947295.0
108000,255438679.1
111600,232448193.6
115200,234197468.9
118800,238618374.1
122400,254840715.8
126000,246643764.9
129600,239611185.5
133200,253390294.2
136800,256322612.5
140400,247124530.5
144000,246784436.4
147600,251321087.4
151200,239963791.7
154800,258130293.7
158400,233524110.1
162000,253826544.3
165600,239897568.3
169200,233437311.0
172800,246485282.1
176400,249522316.4
180000,248393424.4
183600,252556312.8
187200,234878735.4
190800,253190350.4
194400,253143532.9
198000,255639439.6
201600,246280862.7
205200,247830042.4
208800,237894019.6
212400,244872397.6
216000,259742629.6
219600,234036961.7
223200,239920199.3
226800,230453959.3
230400,254310500.4
234000,251828041.0
237600,254030518.5
241200,242004703.6
244800,254580562.1
248400,250765251.9
252000,257460237.6
255600,249246053.1
259200,249838323.9
262800,230403798.6
266400,255908159.3
270000,235644431.7
273600,237940137.6
277200,235435299.2
280800,246191359.3
284400,245559036.2
288000,251026009.1
291600,253537245.2
295200,237665706.7
298800,257453668.2
302400,239827729.7
306000,235296951.7
309600,236867164.1
313200,234186161.0
316800,247242400.1
320400,249265529.8
324000,237470926.8
327600,247706595.6
331200,240820588.5
334800,251587472.9
338400,240067221.6
342000,244340554.9
345600,236715050.7
349200,242732640.8
352800,248653864.7
356400,232738149.6
360000,234474781.8
363600,234485906.4
367200,232663208.8
370800,250339065.0
374400,246586004.7
378000,254176966.5
381600,242000557.9
385200,247218375.0
388800,238149905.4
392400,248195024.1
396000,257392743.8
399600,247154432.6
403200,259556931.9
406800,230542360.6
410400,243825259.0
414000,245116792.6
417600,251424843.9
421200,250717917.7
424800,259780774.2
428400,238064111.6
432000,246533143.4
435600,231772840.4
439200,237545326.4
442800,246145524.0
446400,244630996.2
450000,239132296.4
453600,234227325.7
457200,240262700.2
460800,255171162.0
464400,248899029.0
468000,237380794.0
471600,244355421.2
475200,259793385.0
478800,251797625.9
482400,230875129.7
486000,246581145.4
489600,249161462.3
493200,241344520.4
496800,237652655.0
500400,246748596.1
504000,252641729.3
507600,232892860.1
511200,242514399.3
514800,244905242.6
518400,255753667.3
522000,247857977.5
525600,249185283.8
529200,231751704.0
532800,244552726.7
536400,233868024.4
540000,250182135.5
543600,253010525.5
547200,233691647.0
550800,251544118.7
554400,250501361.5
558000,231009920.1
561600,257899085.7
565200,245939381.1
568800,236100949.0
572400,247106365.3
576000,250679133.7
579600,237935590.9
583200,243023930.3
586800,253441709.9
590400,257700496.2
594000,241821198.4
597600,241700558.3
601200,249982518.5
604800,214197861.9
608400,203661340.2
612000,236498877.6
615600,217318755.1
619200,232610263.5
622800,224087872.6
626400,219129681.9
630000,216344292.0
633600,205151995.9
637200,218520619.0
640800,218872077.0
644400,224089916.0
648000,239780978.1
651600,234569684.8
655200,242489504.9
658800,225614126.3
662400,242751670.4
666000,223272077.3
669600,213242429.9
673200,231474210.7
676800,228136705.9
680400,227057823.4
684000,219665572.0
687600,221023118.6
691200,206856098.9
694800,214608893.9
698400,200366160.7
702000,246635061.2
705600,230462927.1
709200,244592284.7
712800,221041242.0
716400,220009067.2
720000,227696705.9
723600,229812971.9
727200,225313941.1
730800,229360481.4
734400,206641084.3
738000,238079899.1
741600,232557174.8
745200,217554493.4
748800,215629818.9
752400,213712526.3
756000,207476536.9
759600,216717283.8
763200,241651702.5
766800,211678788.1
770400,203462048.2
774000,224736358.5
777600,206107567.1
781200,220131063.3
784800,204560710.6
788400,236027404.0
792000,217117145.4
795600,228315244.3
799200,232725618.6
802800,232625057.7
806400,235042835.5
810000,215055224.3
813600,204273190.7
817200,231671785.3
820800,213321730.8
824400,244712589.0
828000,215013448.5
831600,235752846.3
835200,216517615.7
838800,218243663.0
842400,229617405.6
846000,245259273.4
849600,213226441.9
853200,247491294.0
856800,236936449.0
860400,200223057.4
864000,242536838.0
867600,234778609.4
871200,228121606.1
874800,216885805.7
878400,216639967.4
882000,203866139.4
885600,222915046.6
889200,232859503.3
